Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.565293136251514,-5.957185944011026,1.9800334725739504,-5.792086924353384,2.953023683570193 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.396607559359369,-8.424977827377595,1.647085525427542,-8.095503175276577,2.8770910330635397 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,2.21098891693026,-10.900815820186108,1.3114233178816904,-10.406371587830677,2.7724601055385027 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0116744343647396,-13.383210444912458,0.9632364647746385,-12.7359875981482,2.6470507625403578 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,1.9627113550657467,-13.184484304700608,0.8668213380108796,-12.592519485981143,2.532263246633868 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,1.8988152512103432,-13.007078818769886,0.8221881197287075,-12.408436283498077,2.444272354399163 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,1.8496051635890099,-12.8285711845223,0.7819056461729019,-12.233372637335947,2.3798296403080907 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,1.810365104669638,-12.650126253537906,0.753454245215778,-12.057434800081865,2.3299866563109026 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.7721332392958007,-12.525235676194314,0.7292612401998895,-11.930331463670484,2.2867724920581047 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.7370373368992803,-12.401758530670789,0.7055289882327998,-11.797080961747838,2.2459458797564064 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,1.7027994579846242,-12.279865118774377,0.6835691975704776,-11.66393633720054,2.20611843412426 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6689878618754084,-12.159618494363077,0.6622120548888688,-11.531467342603265,2.167028689607444 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6319629853719314,-12.129303489743773,0.6265288718507236,-11.519696160880017,2.1282864526551887 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5953405593698107,-12.10015151244269,0.5899363221520844,-11.51698258580717,2.089697220705899 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5587959790594579,-12.072618394319309,0.5559156349618206,-11.511993901313304,2.0511800671102007 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.522285716334898,-12.046574764266597,0.5216906558570145,-11.506813980993343,2.012734254657333 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,1.492152996705148,-11.924302625942094,0.5020051215969943,-11.39719845106157,1.9751656074213282 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,1.4611046337944509,-11.802161936149995,0.4817266683044181,-11.284476031587701,1.9388274236262473 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,1.4309300599273008,-11.679966768587584,0.46158383907334157,-11.171532338481484,1.903538729948981 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.401417876391045,-11.557786595038465,0.4421615458004453,-11.058517292483316,1.8690257206537604 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3638167848127339,-11.5585362240365,0.4076015483478841,-11.056670439676794,1.8339227600134556 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3278145721710415,-11.559173568396794,0.3730890889998477,-11.058270337742556,1.7975987609789377 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2912012270148206,-11.559889796635016,0.339047975996948,-11.060717857839052,1.7603065260785052 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2542797473260393,-11.560601074090526,0.3045612177940029,-11.063469278322885,1.7224940658672914 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2195654297151946,-11.535616724280353,0.2714133737388238,-11.05949590844989,1.6848892191859204 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1846982912694433,-11.511924459148709,0.2390872498260137,-11.053965035988086,1.6478522477453775 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.150117050317047,-11.489433238770197,0.20671621229860194,-11.048248778248422,1.6113380033855547 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.115824355100242,-11.468072499394602,0.1746071695657747,-11.042614044838502,1.5751982116691706 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0804859938655925,-11.419889926528584,0.14842290497244904,-11.002113208786796,1.538758922314844 
 01/01  07:30:00,-10.3,71.56792871975249,1.0,22.819555959623899,1.0,22.819555959623899,71.56792871975249,1.1483123709497714,-9.747093547079582,0.563758019835177,-10.637177788278223,1.5165397954772305 
 01/01  07:45:00,-10.15,354.0299290602728,1.0,109.75755355442667,1.0,109.75755355442667,354.0299290602728,1.4964283125920306,-3.3862691793151824,2.3590598144169236,-9.313074272890049,1.5471023784064908 
 01/01  08:00:00,-10.0,650.8026061160458,1.0,195.8764694434918,1.0,195.8764694434918,650.8026061160458,1.9213077409449365,3.0998953340538097,4.02250289076818,-8.007067693997954,1.6403860166192553 
 01/01  08:15:00,-9.725,953.3043628211269,1.0,278.97248314719988,1.0,278.97248314719988,953.3043628211269,2.2700631542862119,8.285742508692979,5.537265448232176,-6.880173090859557,1.787022988238278 
 01/01  08:30:00,-9.45,1278.5481108613147,1.0,364.91995730569456,1.0,364.91995730569456,1278.5481108613147,2.654038849769105,13.363395450626863,7.045264927558378,-5.775549925732662,1.9730577164898909 
 01/01  08:45:00,-9.175,1501.6689651177185,1.0,420.35879993239237,1.0,420.35879993239237,1501.6689651177185,2.9063555606644968,16.122387443030836,8.057317064821462,-5.112900745005163,2.178816337907307 
 01/01  09:00:00,-8.9,1735.1383193393602,1.0,478.00138373643099,1.0,478.00138373643099,1735.1383193393602,3.2065453969344035,19.11763533711586,9.064065895328327,-4.41952458415949,2.396975300074115 
 01/01  09:15:00,-8.350000000000002,1975.0591100537159,1.0,536.9185644770597,1.0,536.9185644770597,1975.0591100537159,3.4468097316392205,20.236874309091229,10.105025274005584,-3.61794294730106,2.631851992850264 
