Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.5348498141409444,-5.976011072536571,1.0504673677783104,-5.894983581911049,1.8928736902564938 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3675137278954475,-8.443909478294945,0.725105460914051,-8.205426704837464,1.820339381377274 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,1.1834996498066726,-10.919958987714816,0.3979091868901605,-10.523221228722833,1.7189230499937574 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9859106978529552,-13.402553542074829,0.058353666662242179,-12.859762101783645,1.5963800776590398 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,0.9401455563303179,-13.203978962670052,-0.036449640342993919,-12.714664403615018,1.4839771004461207 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.8791357193319986,-13.026514491187215,-0.07892358972344482,-12.529623628236209,1.398084386494459 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.8326596024106333,-12.847941296077739,-0.11729466933240929,-12.353713729725769,1.3357564501852009 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7961440833564374,-12.669426345612939,-0.1438957698435388,-12.176968047483001,1.288218767874925 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7606061259717637,-12.545002336860812,-0.1663656386350567,-12.051262409289564,1.2475236328351456 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7282756917397247,-12.422010331670812,-0.18828600684452113,-11.919506068450233,1.2093729206581599 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6968548493114043,-12.300625846167288,-0.20836774252398983,-11.787927088544393,1.1723108814899058 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6668737272304263,-12.180913280532142,-0.22780965816832578,-11.657076619767168,1.1361525838157134 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6317425366994822,-12.14997168286073,-0.26021876190810647,-11.64280194770879,1.1003374076139303 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5981410760163892,-12.120141827378119,-0.2942055926843068,-11.637658370501072,1.0646222296371324 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.564478450738089,-12.092009791689773,-0.3253234485987946,-11.630027499164385,1.0289750175440156 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5308507543063801,-12.065391618729955,-0.35675789897879897,-11.622255478929674,0.9934200012555052 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,0.5035709387353938,-11.943047715246032,-0.3743229769343088,-11.511134054551804,0.9587398021031577 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.4754333345029775,-11.820840575526605,-0.3923467957246203,-11.39756508991286,0.9252766584325954 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,0.4481470689225544,-11.698581425716715,-0.4102150172243455,-11.28382607957451,0.8928545917873242 
