Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.41038117595225095,-5.9966280331961399,-0.05952557214658327,-5.937194414825626,0.7345127973073758 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.24377217623260068,-8.464583071898959,-0.40480959220383286,-8.234064587660214,0.664739760675001 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.06046435450747269,-10.940889545846398,-0.750759069898379,-10.538129006759619,0.5654618983897838 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.1364568811285791,-13.42372800047896,-1.1085394080313336,-12.861222214898249,0.44438290391200088 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,-0.17955585676812778,-13.22534013031878,-1.1991445637967218,-12.717985097213444,0.33313811793831868 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.2382165470377665,-13.047825864219828,-1.237573142842507,-12.534139559127653,0.24848974230882696 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,-0.2823160956454132,-12.869186976800745,-1.2718967149913852,-12.359505498235706,0.18774694434397735 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.31633799966275197,-12.690600894968759,-1.294401248133454,-12.183956279162488,0.1421919591423604 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3493543420248537,-12.566694823268684,-1.3130194679893635,-12.059281965095409,0.10380842032039237 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3780824746500183,-12.44424140555952,-1.3310672885431814,-11.92856332846452,0.06830489406815586 
