Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.8522970888683556,-5.933720984989943,3.351474834119699,-5.817262240878108,4.278530968836658 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.6832061743231034,-8.401312834912386,3.0554543398748139,-8.148379936294703,4.2002604549316129 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,3.497306103826102,-10.876843409024865,2.7559879908777704,-10.487097420826388,4.094130069188207 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2978850972952578,-13.358941342730186,2.4422575011192295,-12.834430106938783,3.9679820679733228 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,3.246477819878695,-13.159991506666412,2.340963545437944,-12.695705826513973,3.8525522340317108 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,3.1804321656877905,-12.982636210197958,2.29083305606963,-12.509531884650926,3.7635384512646827 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,3.128917573996925,-12.80420016289995,2.2463342597856128,-12.341623142616982,3.697532338618233 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.087127037073502,-12.625831808090508,2.2106315504711917,-12.153272522645466,3.6456067062964427 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0462920632675227,-12.500341101046944,2.180851804047336,-12.025660632082122,3.5999321574407987 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0084526578700387,-12.376238209871199,2.1515453750423605,-11.89209108601733,3.5564212915867574 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.9713910196083219,-12.253687363409045,2.123954982586895,-11.758696311579115,3.513791413722569 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9347172817509579,-12.132750549494697,2.096931803605173,-11.625983797462425,3.471836676538533 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.894816480770538,-12.103257019065334,2.0584467508512036,-11.612425960529265,3.430215310557179 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8553520673304089,-12.074892036060508,2.0206787356953557,-11.604191958721288,3.3887120604199025 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8159191635706608,-12.048107541669296,1.9831206256195629,-11.596516865288777,3.347277217186109 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.776534014520212,-12.022775733968805,1.9456268706253468,-11.589167986498183,3.305926880245552 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,2.7424568092247298,-11.900579019907184,1.9186420032563092,-11.481103728200424,3.265363484961705 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,2.7084833600817177,-11.778473903126585,1.8927689593936635,-11.366829441267385,3.225952674165801 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,2.6752844006616667,-11.656352168388615,1.8673547459875409,-11.252153966036702,3.18758529577049 
