Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.959470665759122,-5.913568481006137,4.358440989105361,-5.711165018713814,5.416307991494204 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.788819126939756,-8.380976813846809,4.054034156410012,-8.035071639095122,5.334518860099962 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,4.6011002011603019,-10.856280632499298,3.74554971322641,-10.366640416500048,5.225022433335736 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.399784559374593,-13.33816350666671,3.4238236575564544,-12.716558380093602,5.095824345315477 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,4.344982197381593,-13.13905233095666,3.319714820214415,-12.570212938656198,4.977764194514417 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,4.275861210063608,-12.961762535767907,3.267158363916053,-12.384370048608503,4.886361456070673 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,4.221394824610436,-12.783398214225148,3.2205874301450878,-12.217306242705263,4.817937780958585 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.176650966571387,-12.6051057630114,3.1827758367824119,-12.02978300179484,4.763412116608885 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.132890180111476,-12.47911333857801,3.151013054249688,-11.900663162758406,4.714942114478542 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.092055876222077,-12.354487762251276,3.119651071142073,-11.765503167315842,4.66849873190364 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,4.051954938141128,-12.231388181508468,3.089945489148249,-11.630441714825566,4.6228630723040029 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,4.012225008913644,-12.109875193349927,3.0607763419619689,-11.496003443665132,4.57787041912762 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.969218708811057,-12.081095295542815,3.019207199212701,-11.485023424935662,4.533174265206144 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9266522248352975,-12.05341461600068,2.9784065189137438,-11.479715128679857,4.488561568457615 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.884109597001653,-12.027280884028844,2.9378269909077519,-11.47488445855356,4.443996130708715 
