Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.46963757220271326,-5.995536816484456,0.053222271687786818,-5.973777427793834,0.7960144630414914 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3034082778999517,-8.463487405298782,-0.2738539091945995,-8.284373905032567,0.7266965549759238 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.12064797132245038,-10.93976513065235,-0.6016652643264706,-10.602174376526705,0.6281469474144529 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.075605567357933,-13.422574764339802,-0.9415395825437827,-12.938816903707619,0.5079846227138435 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,-0.11834871439146165,-13.224164406501569,-1.0338430043439076,-12.792823652271864,0.39751308111526326 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.17665851826214888,-13.046644796463055,-1.0735300726311153,-12.607524631096453,0.3133750690657346 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,-0.22053608704258058,-12.868006436962073,-1.10928790071938,-12.431480023881932,0.2529252726856579 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.25442273089785696,-12.689421400691402,-1.133304409788309,-12.254599025219705,0.20753261452919778 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.287344846290651,-12.565483027261294,-1.1533459314431412,-12.130095108464105,0.16924567877658595 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.31600701902526487,-12.442995704301146,-1.1727688378065296,-11.999601902993163,0.1338082519361339 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.34467082388172795,-12.322175251210288,-1.1899194586014233,-11.869294580932547,0.09963880260351894 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.37273928865559105,-12.203011977516236,-1.2066841328052079,-11.739784011654706,0.06629167192614598 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.40389887122781095,-12.17135042109686,-1.2365451967498303,-11.723901640373925,0.033342191919569347 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.4347033307243975,-12.14090759577958,-1.266934494028078,-11.717084323454458,0.0005830162517635494 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.46543140214893316,-12.1121449826216,-1.295205813867824,-11.707787440732432,-0.032075880634528586 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.49612611164812178,-12.0849324313499,-1.323705040325251,-11.698341289389191,-0.06464986221096468 
