Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.722051920152671,-5.954321553437914,2.27756400820806,-5.890474366952446,3.1158267020167904 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.554199640784408,-8.422080255447215,1.980757206941803,-8.221757391329675,3.0408145646230069 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,2.3697281421237887,-10.897851715007312,1.6812245937909439,-10.560535853751049,2.93764141204594 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1717827640984574,-13.380179131225603,1.3676304119827592,-12.90802114262442,2.8140377018577569 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,2.123529064802385,-13.181402087299464,1.2689269082320607,-12.768558148522857,2.7007703187312588 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,2.060324312245041,-13.003986312457185,1.2217458029836053,-12.582149509380657,2.6137811346945796 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,2.0115738569623264,-12.825480329156106,1.1800041463870912,-12.414148216077422,2.549928944222157 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,1.972586623134616,-12.647037389563744,1.147083132394755,-12.225645122425647,2.500407897935509 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9345447997820947,-12.522062765894683,1.1199382939085468,-12.09918894251723,2.4573753191236169 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8995822405876788,-12.398497234739843,1.0933437611451496,-11.966820889771612,2.4166686360191704 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,1.8654520665128478,-12.276510441580046,1.0685283071842378,-11.834669233737032,2.3769322555615135 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8317337386841244,-12.156165718176452,1.0443155776438858,-11.703238899162216,2.3379144228056578 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7948317564817802,-12.125946423548376,1.0087974445393684,-11.688136108797267,2.2992651746960486 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7583635709615023,-12.096885483000867,0.974034701371238,-11.678201201640718,2.2607633513275355 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7219322326181415,-12.069439045442462,0.9394791515020415,-11.668875276015172,2.2223476995462407 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6855480786114996,-12.043478021196096,0.9049859199282082,-11.659935552407092,2.1840231560209277 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,1.6554746124771156,-11.921206365947599,0.8810007612256641,-11.551462135300313,2.1465978075560376 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,1.624530467055184,-11.799065104445889,0.8584904326888818,-11.436881470335664,2.1103849936383805 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,1.5944477502059059,-11.676869969266429,0.8361295368094375,-11.321937330648439,2.075189402199303 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5650104184175627,-11.554690302237164,0.8144758808158485,-11.206930465693859,2.0407417707614265 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5275109783652814,-11.555436601481138,0.778747851092362,-11.204814411184544,2.005701571106768 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.491610716314779,-11.556072602750158,0.7438973100249768,-11.205980675448189,1.9694554795181268 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4551017757606584,-11.556786556090103,0.7094479856315843,-11.207991717169023,1.9322582754165577 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4182896189113408,-11.557495493222647,0.6745302107400448,-11.210286351899186,1.8945514763076506 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3836799045867406,-11.532590729228682,0.6411752369501755,-11.203697686540523,1.8570585837464129 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3489562726224443,-11.508973718622942,0.6110948853294644,-11.190991325205914,1.8201133996111219 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3144689330059059,-11.486554118944746,0.5784301993448935,-11.181910426751358,1.7836875121402994 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2802717757992799,-11.465261905461333,0.5459872502530629,-11.173346060056815,1.7476428598321452 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,1.2450026386435127,-11.417007038044345,0.5167820009623938,-11.137151974839185,1.7113250742021676 
 01/01  07:30:00,-10.3,71.56792871975249,1.0,22.819555959623899,1.0,22.819555959623899,71.56792871975249,1.3127588020968966,-9.74420108196615,0.9344663585421245,-10.777634295867188,1.6891442000751383 
 01/01  07:45:00,-10.15,354.0299290602728,1.0,109.75755355442667,1.0,109.75755355442667,354.0299290602728,1.6598540965962752,-3.3830276186199819,2.7215012718760365,-9.47418446312247,1.7197689212836243 
 01/01  08:00:00,-10.0,650.8026061160458,1.0,195.8764694434918,1.0,195.8764694434918,650.8026061160458,2.0807730958075778,3.1011016746185815,4.365074594742964,-8.175795962707355,1.813434828252294 
 01/01  08:15:00,-9.725,953.3043628211269,1.0,278.97248314719988,1.0,278.97248314719988,953.3043628211269,2.4326864434766586,8.289021119658301,5.868436138924153,-7.055787056967176,1.9608342202919769 
 01/01  08:30:00,-9.45,1278.5481108613147,1.0,364.91995730569456,1.0,364.91995730569456,1278.5481108613147,2.817154857060243,13.365869926933856,7.366666358650491,-5.958402686430418,2.1475993708437848 
 01/01  08:45:00,-9.175,1501.6689651177185,1.0,420.35879993239237,1.0,420.35879993239237,1501.6689651177185,3.0703467236568406,16.124808131458964,8.375463618426068,-5.30040377304573,2.353935608234302 
 01/01  09:00:00,-8.9,1735.1383193393602,1.0,478.00138373643099,1.0,478.00138373643099,1735.1383193393602,3.370535392416147,19.119989041323337,9.37856384037741,-4.61161181137129,2.5727859433130266 
 01/01  09:15:00,-8.350000000000002,1975.0591100537159,1.0,536.9185644770597,1.0,536.9185644770597,1975.0591100537159,3.6110348603519686,20.239015687052527,10.415332682955864,-3.8025797471245825,2.8081766488674719 
 01/01  09:30:00,-7.800000000000001,2223.9470947223846,1.0,598.0969199229219,1.0,598.0969199229219,2223.9470947223846,3.87720984528766,21.49329660161693,11.480911106170197,-3.0170338508490888,3.057478624729898 
 01/01  09:45:00,-7.25,2391.940481956653,1.0,637.6133352894237,1.0,637.6133352894237,2391.940481956653,4.0746781566990679,21.554041187700365,12.237143705543645,-2.4777684438761868,3.3065221780650719 
 01/01  10:00:00,-6.7,2557.310342406259,1.0,676.6412284283772,1.0,676.6412284283772,2557.310342406259,4.28802792940065,21.715060434136697,12.962230512479494,-1.915297781143181,3.5469204951298645 
 01/01  10:15:00,-6.275,2719.427216426026,1.0,715.0112779846514,1.0,715.0112779846514,2719.427216426026,4.577565162273865,23.812510299793588,13.686431292813609,-1.1862173619534815,3.781953997433052 
 01/01  10:30:00,-5.85,2877.417086129279,1.0,752.5077794605232,1.0,752.5077794605232,2877.417086129279,4.852579164642615,25.747195765761036,14.398270410847147,-0.4696084880636704,4.016429519637597 
 01/01  10:45:00,-5.425,2835.5349808371727,1.0,742.5988714321785,1.0,742.5988714321785,2835.5349808371727,5.003772504747051,25.59875982653174,14.465923913379811,-0.16708525403964814,4.235428174507916 
 01/01  11:00:00,-5.0,2772.923910988253,1.0,727.8169025450712,1.0,727.8169025450712,2772.923910988253,5.150571250653254,25.36920782186452,14.436367173074473,0.10399266018862363,4.428653456296308 
