Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.812875573170648,-5.9162387172883819,4.084417123537321,-5.620230615547655,5.26412008933218 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.641574824460444,-8.38368496250808,3.7535844429165765,-7.923358200249993,5.181643962932614 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,4.452977837287748,-10.859045647568298,3.4186243283730279,-10.234078711289158,5.071064912117247 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.250606225278252,-13.340985712307738,3.0706716285660606,-12.563388315197586,4.940517889161758 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,4.195295678341062,-13.141917760717766,2.9691900619397986,-12.419355843439746,4.821339873365655 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,4.125668595371864,-12.964634608340534,2.918636888530955,-12.235657092658812,4.729218717418686 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,4.070869441916602,-12.786268052494983,2.8727615782665909,-12.060848483278335,4.660378091256481 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.02595765343698,-12.607973523736668,2.838737947385198,-11.88516775885472,4.605634012991906 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.9820686137134668,-12.482058867402879,2.8093076109807955,-11.755316699491687,4.557049263436677 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.9411496499690599,-12.357515088845032,2.78019845786298,-11.619186702237812,4.510535227760737 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,3.900982769098946,-12.234501902382636,2.752744838407125,-11.483050112368517,4.464848593827828 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8611972771726914,-12.113079698269577,2.7258307916808919,-11.347485565701163,4.419818092051844 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.818111604438027,-12.084209990469976,2.6841014535964407,-11.339368570725697,4.375065127599263 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.775463768417768,-12.056443865776572,2.643416849665641,-11.337481540222484,4.330370028852206 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.7328291959263075,-12.030229079267228,2.6029780268440847,-11.335992218002503,4.28570510790931 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.6902356254282115,-12.00543858560281,2.562611209231818,-11.334591340756788,4.241109550424339 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,3.6529633918661488,-11.88331708909329,2.53512242796171,-11.229718602548076,4.197338298427822 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,3.6158102111753287,-11.761280659616558,2.5084750139560016,-11.117953436948085,4.154768778080411 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,3.5794641716430979,-11.63922680015362,2.4822844200706415,-11.005692018012553,4.113278255532515 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5438106777303388,-11.517183808938121,2.4568095742286006,-10.893343003073028,4.072608782466828 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5012691626029537,-11.51802787623438,2.4185817648077547,-10.888973851981348,4.031458771573436 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.459332144040737,-11.518809072274707,2.3789507901569779,-10.891756672376232,3.9891749232801825 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.416915937567702,-11.519630863361965,2.3393458844996077,-10.894985938301375,3.9459520125465405 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3741992010563495,-11.520451918795596,2.299368781398016,-10.898278336149815,3.902217883923918 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.333572184749328,-11.496630308227634,2.2598590068105866,-10.896038907575985,3.8586934711118334 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2928167376712667,-11.474040325606863,2.2214673520536509,-10.89345631940148,3.815737837236988 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2523661568338455,-11.45259828124393,2.1832055455772094,-10.890958643759803,3.7733065735035615 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.21221627197414,-11.432236625420274,2.145233922756347,-10.88854232088994,3.731253942740707 
