Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.790002488996091,-12.257428477387752,1.7063344446179372,-11.574700847421355,3.323631438317553 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.753241035471007,-12.136600945666313,1.6822350428672053,-11.440717363488318,3.2816111104446779 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.7132222404556054,-12.107000125746346,1.643565880272206,-11.43074806737934,3.2399014909123977 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.673638218043336,-12.078533073836791,1.605985201904673,-11.426750568432226,3.1982783026233054 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.634072680582001,-12.051651735683274,1.5686430517199029,-11.423213968540722,3.1567021738894396 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5945472499889958,-12.026227769619716,1.5313674236709858,-11.41984681093004,3.115200851714771 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,2.5603695551135878,-11.904030398379158,1.5069402198465696,-11.314421297460172,3.0745125735723786 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,2.5263040948188619,-11.781924953697425,1.4833304086048429,-11.202295685816808,3.0350115262221779 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,2.4930313772622054,-11.659802503234799,1.4601669990036613,-11.089695149604325,2.996580500577538 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.460441369569333,-11.53769104532537,1.4377077265767185,-10.977011011894547,2.958966156612302 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4208290208679568,-11.53848765072877,1.4000894557574384,-10.975459545507932,2.9209091280417507 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3818672079164324,-11.539212508852748,1.3631595196948752,-10.977249816339168,2.8817192664729864 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3424238584083718,-11.539978106095907,1.3263506276450699,-10.979941502011969,2.8415637478721385 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.302702211590067,-11.54074351826387,1.2915911161230725,-10.981174518282274,2.8008321103907938 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.265026322362596,-11.516334231567285,1.2528232576530059,-10.980005460749283,2.7603179528413199 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2272635260615685,-11.493187106729702,1.2177836835236349,-10.97626003407936,2.720376313904436 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1897893712453264,-11.471214427776549,1.1825269100072547,-10.972204211814188,2.680955050871942 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1526094046446477,-11.450347577716033,1.1475477906815286,-10.968143252299342,2.6419040655748899 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,2.1144626004402848,-11.401770022569947,1.1189871258821996,-10.927249206161492,2.602556107336133 
 01/01  07:30:00,-10.3,92.15750704739708,1.0,22.819555959623899,1.0,22.819555959623899,92.15750704739708,2.182912372905124,-9.72875783280049,1.4899205933610347,-10.588308917400127,2.5781012829792195 
 01/01  07:45:00,-10.15,454.0668273181285,1.0,109.75755355442667,1.0,109.75755355442667,454.0668273181285,2.541245563488256,-3.3649100060075436,3.1384841866376975,-9.361924885743634,2.6090843837690866 
 01/01  08:00:00,-10.0,829.8784025660395,1.0,195.8764694434918,1.0,195.8764694434918,829.8784025660395,2.976867926433236,3.1160670264136547,4.718354016064836,-8.13769228282598,2.705137813981567 
 01/01  08:15:00,-9.725,1208.431253707413,1.0,278.97248314719988,1.0,278.97248314719988,1208.431253707413,3.35177633255189,8.304167230191132,6.170105491377171,-7.066465329106677,2.8552712873505916 
 01/01  08:30:00,-9.45,1611.27847082868,1.0,364.91995730569456,1.0,364.91995730569456,1611.27847082868,3.750366582702877,13.37999439227076,7.627245438918294,-6.008521294719628,3.0453150434306215 
 01/01  08:45:00,-9.175,1882.5474509696963,1.0,420.35879993239237,1.0,420.35879993239237,1882.5474509696963,4.011231887157709,16.138613088724978,8.620072295588614,-5.364260706330242,3.2565966200777956 
 01/01  09:00:00,-8.9,2165.2536956705005,1.0,478.00138373643099,1.0,478.00138373643099,2165.2536956705005,4.326475835307726,19.133507936241949,9.600074982981369,-4.692852675018912,3.480142859309517 
 01/01  09:15:00,-8.350000000000002,2454.840672138349,1.0,536.9185644770597,1.0,536.9185644770597,2454.840672138349,4.582277271598487,20.251589026484589,10.617312198165223,-3.8979522130737225,3.7218217663489434 
 01/01  09:30:00,-7.800000000000001,2754.837686584413,1.0,598.0969199229219,1.0,598.0969199229219,2754.837686584413,4.864997911810329,21.50517580913278,11.65949871152327,-3.1268593448723438,3.980041377809905 
 01/01  09:45:00,-7.25,2954.460675234528,1.0,637.6133352894237,1.0,637.6133352894237,2954.460675234528,5.077968075295074,21.56529412978703,12.406540487609619,-2.592061826071017,4.240360800002795 
 01/01  10:00:00,-6.7,3151.0542115929945,1.0,676.6412284283772,1.0,676.6412284283772,3151.0542115929945,5.308472061440804,21.725802856921374,13.121736878173295,-2.035110777628347,4.493571154294038 
 01/01  10:15:00,-6.275,3343.9250631385687,1.0,715.0112779846514,1.0,715.0112779846514,3343.9250631385687,5.6147470123329958,23.82336722236696,13.84002867256521,-1.3191660891601487,4.742707674617447 
 01/01  10:30:00,-5.85,3532.070082927922,1.0,752.5077794605232,1.0,752.5077794605232,3532.070082927922,5.9075390205807569,25.75817428924367,14.548205456201004,-0.6145295142441114,4.992523408257661 
 01/01  10:45:00,-5.425,3479.1857131981189,1.0,742.5988714321785,1.0,742.5988714321785,3479.1857131981189,6.072954246948667,25.609822770060896,14.63663013019982,-0.31144417139717009,5.227454552273585 
 01/01  11:00:00,-5.0,3401.966428615978,1.0,727.8169025450712,1.0,727.8169025450712,3401.966428615978,6.23377668971911,25.38044916857345,14.631190072809432,-0.03812601144818473,5.436423228742101 
 01/01  11:15:00,-4.575,3268.9162799877196,1.0,700.3759009170325,1.0,700.3759009170325,3268.9162799877196,6.342262073885621,24.637675666899914,14.4527043447589,0.17863430238003276,5.613859453990733 
 01/01  11:30:00,-4.15,3167.996389959925,1.0,681.6705029034473,1.0,681.6705029034473,3167.996389959925,6.47075521366697,24.30710723967041,14.368617056826566,0.46776785101809539,5.766962496770504 
 01/01  11:45:00,-3.7249999999999998,2777.3496836530587,1.0,602.01865277251,1.0,602.01865277251,2777.3496836530587,6.381929861376239,21.27857639204863,13.478547641059663,0.2818915945437652,5.8772933103860469 
 01/01  12:00:00,-3.3,2266.039030991335,1.0,493.55004396206007,1.0,493.55004396206007,2266.039030991335,6.191844841552794,17.099865855599039,12.098977514609544,-0.17217178455427985,5.926490473708404 
 01/01  12:15:00,-3.0249999999999996,1864.918535661873,1.0,412.335026418112,1.0,412.335026418112,1864.918535661873,6.055962986443704,14.25519796957069,11.007326485662077,-0.4707935861856072,5.926631520488202 
 01/01  12:30:00,-2.75,1360.7676135935772,1.0,305.94037763660148,1.0,305.94037763660148,1360.7676135935772,5.787226438137989,10.08045054453634,9.515597526070167,-0.9977174446751178,5.879895533679726 
 01/01  12:45:00,-2.475,1239.845359812998,1.0,281.0763483922329,1.0,281.0763483922329,1239.845359812998,5.765953315421796,9.570413230217519,9.128446704467024,-0.8614471341748526,5.819066706056431 
 01/01  13:00:00,-2.2,1121.425395556538,1.0,256.7721209415886,1.0,256.7721209415886,1121.425395556538,5.729725033900869,8.962744709811553,8.804537765804867,-0.7028448997979808,5.768205436381373 
 01/01  13:15:00,-1.9250000000000003,914.5926123773469,1.0,210.73276284570657,1.0,210.73276284570657,914.5926123773469,5.614652801169687,7.413913847681136,8.133767345818228,-0.7806480037755819,5.722424465962648 
 01/01  13:30:00,-1.6500000000000002,809.6775858076765,1.0,189.38488290342594,1.0,189.38488290342594,809.6775858076765,5.592621022686461,7.01084590210347,7.804629715305737,-0.6567569659000583,5.682039167516819 
 01/01  13:45:00,-1.375,773.1146972475121,1.0,179.3940297802914,1.0,179.3940297802914,773.1146972475121,5.587545574087964,7.1310714925145339,7.674909620881181,-0.42676032638217978,5.649639333949714 
 01/01  14:00:00,-1.1,735.7893474842847,1.0,169.43349014176136,1.0,169.43349014176136,735.7893474842847,5.581580732570339,7.229400849821332,7.542379840719946,-0.19702924701925896,5.624541689714318 
 01/01  14:15:00,-1.1,773.8909461974802,1.0,178.15692317953907,1.0,178.15692317953907,773.8909461974802,5.628396463988169,8.045505656038788,7.675313877585779,-0.08003113413838037,5.6100114482117819 
 01/01  14:30:00,-1.1,726.941996004965,1.0,166.40516310952945,1.0,166.40516310952945,726.941996004965,5.592150098157049,7.682048985028438,7.502610862271013,-0.1606053387378097,5.598501344483905 
 01/01  14:45:00,-1.1,611.5649513491846,1.0,140.8967369711617,1.0,140.8967369711617,611.5649513491846,5.491974669430963,6.471060917461928,7.080578924151723,-0.41969653256546737,5.5776355856067429 
 01/01  15:00:00,-1.1,502.0061046110028,1.0,116.57355796743004,1.0,116.57355796743004,502.0061046110028,5.401536477937656,5.267557597378874,6.651691729381014,-0.6838264458573349,5.540704598646069 
 01/01  15:15:00,-1.1,397.3564596057699,1.0,93.14939272689483,1.0,93.14939272689483,397.3564596057699,5.311494026933825,4.213050776022459,6.227288436670449,-0.8803853978495226,5.488628675644096 
 01/01  15:30:00,-1.1,246.0241224001257,1.0,57.94047897402063,1.0,57.94047897402063,246.0241224001257,5.144324468838401,2.0864441540819786,5.563092438164858,-1.266719769928784,5.417426283823074 
