Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.43975838759846089,-5.996086974487441,-0.0036214086142081216,-5.955345060048671,0.7650041439442122 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2733383941052688,-8.464039864660452,-0.3398360142975889,-8.259050410311034,0.6954584737063739 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0903034038870585,-10.94033203899128,-0.6767514872282163,-10.569955282826527,0.5965442733990509 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.10628502837860987,-13.423156160477565,-1.0256146967378755,-12.899794865619583,0.47592291409234185 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,-0.14920638792688055,-13.224757115355447,-1.1170759752030222,-12.755223853591702,0.36506394327864868 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.20769194896044025,-13.047240186062125,-1.156128216419006,-12.570653753687168,0.2806701051510859 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,-0.2516807937181385,-12.868601560938205,-1.191167530152427,-12.395315728805656,0.22007337435597203 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.28563523881634686,-12.690015998866107,-1.214426134025814,-12.219102064094728,0.17459927326033115 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3186046511361667,-12.566093908307833,-1.233758335588277,-12.0945103062719,0.1362638122486974 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3472999213357064,-12.44362367767818,-1.2524939135705609,-11.963901172214264,0.10079312038709135 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.37599267270329819,-12.32282137781462,-1.26896233883906,-11.833454759193842,0.06659838750098254 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.404086135319729,-12.203677044579529,-1.2850445985653778,-11.703799103891697,0.033231443851295439 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.43527704659460167,-12.171997265673646,-1.314947304222244,-11.688613386920793,0.00025784600911190096 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.466110840840104,-12.14153715236628,-1.345093445076543,-11.682490330531892,-0.03253049243922103 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.49687283578900506,-12.112758009772274,-1.3733269298385267,-11.6739726306904,-0.06522258753225496 
